year,country,grouping,imports_total,exports_total,imports_intra,exports_intra,imports_USA,exports_USA,imports_CAN,exports_CAN,imports_MEX,exports_MEX
2011,MEX,90_97,19193174166,23794684960,7784359120,19934932547,7453790165,18205217682,330568955,1729714865,-8,-8
2011,MEX,all,761244105556,777108161651,443507654395,619397197030,423244003646,569114581206,20263650749,50282615824,-2,-2
2011,USA,01_05,23739507326,26931568964,7472034205,7694539000,-5,-5,5820102795,3237904012,1651931410,4456634988
2011,USA,06_15,45254910671,79091211644,16391635963,18393753191,-10,-10,7766428742,9074768428,8625207221,9318984763
2011,USA,16_24,52311371877,41466681451,16449774705,16111027509,-9,-9,8948874195,11209116810,7500900510,4901910699
2011,USA,25_26,8010802012,11204120731,2819036485,4230398037,-2,-2,2148555762,2794863034,670480723,1435535003
2011,USA,2709,335039717608,2546489057,109435752441,2048549215,-1,-1,69146509060,2048518068,40289243381,31147
2011,USA,28_38,169540242649,169289085287,26147035735,38838855047,-11,-11,22348291081,23654823781,3798744654,15184031266
2011,USA,39_40,67425237491,73942804186,20232433416,33411030054,-2,-2,14369740282,17243302060,5862693134,16167727994
2011,USA,41_43,15283641793,5137062181,722277709,1032807165,-3,-3,353302193,576552401,368975516,456254764
2011,USA,44_49,38367768903,43793954004,18958339708,16705276891,-6,-6,17210377170,10928108178,1747962538,5777168713
2011,USA,50_63,117424124103,30719986472,8611687468,9987517982,-14,-14,2610937763,4344053765,6000749705,5643464217
2011,USA,64_67,30562106801,1800032053,762501908,654383595,-4,-4,299329707,505786594,463172201,148597001
2011,USA,68_71,79748553384,77389023358,21976262513,10426819625,-4,-4,9606454327,8082059141,12369808186,2344760484
2011,USA,72_83,105952469753,85398178347,36431639619,38526966908,-12,-12,25628202265,22348224725,10803437354,16178742183
2011,USA,84_85,562295670724,387955027629,135411767580,135115039235,-2,-2,32918286429,71333041463,102493481151,63781997772
2011,USA,86,5425290100,3351139553,1648422985,1892024742,-1,-1,196427182,1073010707,1451995803,819014035
2011,USA,87,178364571471,111423894332,97794857865,64763916512,-1,-1,50756823406,46870086705,47038034459,17893829807
2011,USA,88_89,30546294328,86221975587,6174693567,8236928200,-2,-2,5634801398,6515981958,539892169,1720946242
2011,USA,90_97,156403494469,107944411751,27525239277,24557971743,-8,-8,9320021595,17104181578,18205217682,7453790165
2011,USA,all,4431834919399,3164306633380,1235198420734,990410092628,-2,-2,666083839528,567166088982,569114581206,423244003646
2012,CAN,01_05,5488795295,10391253643,3574936825,6199099032,3564897516,5916377255,-5,-5,10039309,282721777
2012,CAN,06_15,14625884408,26477087909,10376985746,9575873759,9320311711,8130407260,-10,-10,1056674035,1445466499
2012,CAN,16_24,18908620949,12011315238,12689502274,10079485968,12192357439,9769409284,-9,-9,497144835,310076684
2012,CAN,25_26,5247226360,11221581048,2882365785,2197690505,2563989133,2121918917,-2,-2,318376652,75771588
2012,CAN,2709,26276841235,75434089185,3477520947,74214177547,2633505822,74214173234,-1,-1,844015125,4313
2012,CAN,28_38,37813238347,32614883248,23721768631,21155873816,23362246540,20473150878,-11,-11,359522091,682722938
2012,CAN,39_40,24015700247,17344609738,18333982126,15218911245,17930433098,14405991649,-2,-2,403549028,812919596
2012,CAN,41_43,2368983962,1295346949,743226202,415433838,716451285,394673214,-3,-3,26774917,20760624
2012,CAN,44_49,13018141391,27314012284,10473767642,16999498277,10341990372,16729693752,-6,-6,131777270,269804525
2012,CAN,50_63,15782708755,3426518265,4976327250,2776546362,4573659138,2628984344,-14,-14,402668112,147562018
2012,CAN,64_67,3294995865,332891331,611812013,290141091,590937969,289389553,-4,-4,20874044,751538
2012,CAN,68_71,21150210177,23059945476,8820905849,7243564871,7996056389,7169479936,-4,-4,824849460,74084935
2012,CAN,72_83,33592257566,34993128223,23705562922,25871685976,22930278772,24383902820,-12,-12,775284150,1487783156
2012,CAN,84_85,130079236620,49800509718,84525701739,35702983286,74684115119,33668866387,-2,-2,9841586620,2034116899
2012,CAN,86,1252128118,553774843,1027773324,332618253,983629718,290793016,-1,-1,44143606,41825237
2012,CAN,87,70234882101,63312196261,57529434089,60115781345,50328990103,58468787557,-1,-1,7200443986,1646993788
2012,CAN,88_89,9347416422,11560831469,6719126325,6349647455,6486261640,6185280839,-2,-2,232864685,164366616
2012,CAN,90_97,34726631955,13195978151,21428126577,9982735649,19244061235,9641719670,-8,-8,2184065342,341015979
2012,CAN,all,1005881042584,961845941562,642149124060,700486008449,590232420258,679774279586,-2,-2,51916703802,20711728863
2012,MEX,01_05,6049891445,3076279603,5063131245,1950906323,4780409468,1940867014,282721777,10039309,-5,-5
2012,MEX,06_15,13461273991,12172543001,11227696416,10204024465,9782229917,9147350430,1445466499,1056674035,-10,-10
2012,MEX,16_24,7727074045,10103592347,5721338375,7838858735,5411261691,7341713900,310076684,497144835,-9,-9
2012,MEX,25_26,2363152323,6181662193,1674844366,834696969,1599072778,516320317,75771588,318376652,-2,-2
2012,MEX,2709,10466,49337747650,10389,38401036288,6076,37557021163,4313,844015125,-1,-1
2012,MEX,28_38,27565701010,12996686519,17256227344,4482708891,16573504406,4123186800,682722938,359522091,-11,-11
2012,MEX,39_40,24830161918,10304714367,18069633608,7394685833,17256714012,6991136805,812919596,403549028,-2,-2
2012,MEX,41_43,1739030717,765032078,550074468,593594426,529313844,566819509,20760624,26774917,-3,-3
2012,MEX,44_49,8124065385,2560542090,6120989615,1836515528,5851185090,1704738258,269804525,131777270,-6,-6
2012,MEX,50_63,11083267633,7337390670,5467345592,6234401496,5319783574,5831733384,147562018,402668112,-14,-14
2012,MEX,64_67,1207475364,711228076,141377368,608068049,140625830,587194005,751538,20874044,-4,-4
2012,MEX,68_71,4017964526,16838897773,2455844594,13180067250,2381759659,12355217790,74084935,824849460,-4,-4
2012,MEX,72_83,30831278151,17370995900,18974557773,12023352984,17486774617,11248068834,1487783156,775284150,-12,-12
2012,MEX,84_85,152499903888,141832494689,71926427336,120067085406,69892310437,110225498786,2034116899,9841586620,-2,-2
2012,MEX,86,1408318473,2192287139,1055699651,2143651926,1013874414,2099508320,41825237,44143606,-1,-1
2012,MEX,87,32133988793,73496530451,21925043581,61004024444,20278049793,53803580458,1646993788,7200443986,-1,-1
2012,MEX,88_89,4426700387,1284575736,2843083412,1087667155,2678716796,854802470,164366616,232864685,-2,-2
2012,MEX,90_97,21191054555,27201156948,8743445132,22868246132,8402429153,20684180790,341015979,2184065342,-8,-8
2012,MEX,all,804195748617,828443999256,474400789823,653972225481,453689060960,602055521679,20711728863,51916703802,-2,-2
2012,USA,01_05,25061857848,27513560926,7857244269,8345306984,-5,-5,5916377255,3564897516,1940867014,4780409468
2012,USA,06_15,49196860569,76161413041,17277757690,19102541628,-10,-10,8130407260,9320311711,9147350430,9782229917
2012,USA,16_24,56085160568,45042890221,17111123184,17603619130,-9,-9,9769409284,12192357439,7341713900,5411261691
2012,USA,25_26,7308687346,10653769240,2638239234,4163061911,-2,-2,2121918917,2563989133,516320317,1599072778
2012,USA,2709,320797200006,2967391120,111771194397,2633511898,-1,-1,74214173234,2633505822,37557021163,6076
2012,USA,28_38,162896734515,170275062995,24596337678,39935750946,-11,-11,20473150878,23362246540,4123186800,16573504406
2012,USA,39_40,70365577677,74756832484,21397128454,35187147110,-2,-2,14405991649,17930433098,6991136805,17256714012
2012,USA,41_43,16552292481,5408379435,961492723,1245765129,-3,-3,394673214,716451285,566819509,529313844
2012,USA,44_49,38625992321,41028446091,18434432010,16193175462,-6,-6,16729693752,10341990372,1704738258,5851185090
2012,USA,50_63,116979761535,28026570520,8460717728,9893442712,-14,-14,2628984344,4573659138,5831733384,5319783574
2012,USA,64_67,32035854036,1893579730,876583558,731563799,-4,-4,289389553,590937969,587194005,140625830
2012,USA,68_71,77969921552,77371380703,19524697726,10377816048,-4,-4,7169479936,7996056389,12355217790,2381759659
2012,USA,72_83,111048408404,85589220536,35631971654,40417053389,-12,-12,24383902820,22930278772,11248068834,17486774617
2012,USA,84_85,598727129073,404231027263,143894365173,144576425556,-2,-2,33668866387,74684115119,110225498786,69892310437
2012,USA,86,6082602902,3767988130,2390301336,1997504132,-1,-1,290793016,983629718,2099508320,1013874414
2012,USA,87,209121758057,123888041642,112272368015,70607039896,-1,-1,58468787557,50328990103,53803580458,20278049793
2012,USA,88_89,34592834772,100558100371,7040083309,9164978436,-2,-2,6185280839,6486261640,854802470,2678716796
2012,USA,90_97,165854719583,115868994641,30325900460,27646490388,-8,-8,9641719670,19244061235,20684180790,8402429153
2012,USA,all,4585655207846,3286860694274,1281829801265,1043921481218,-2,-2,679774279586,590232420258,602055521679,453689060960
2013,CAN,01_05,5610278300,10791115508,3615654216,6764708537,3604487427,6434736510,-5,-5,11166789,329972027
2013,CAN,06_15,14963981916,26802302331,10734912263,10053441853,9535372351,8735541464,-10,-10,1199539912,1317900389
2013,CAN,16_24,19581120359,12487431540,13359443389,10627361704,13010942546,10352830647,-9,-9,348500843,274531057
2013,CAN,25_26,4907730907,10203786631,2813702053,1829530418,2497384620,1792758369,-2,-2,316317433,36772049
2013,CAN,2709,24204697972,81394938974,5946959290,78481792198,5072679571,78481790711,-1,-1,874279719,1487
2013,CAN,28_38,39394660410,32431791011,24507732736,21296340626,24033209982,20675117132,-11,-11,474522754,621223494
2013,CAN,39_40,23738611743,17723582622,18099527680,15472651712,17729395124,14579071725,-2,-2,370132556,893579987
2013,CAN,41_43,2717180771,1587322807,850867933,460981602,819797613,434667399,-3,-3,31070320,26314203
2013,CAN,44_49,13176795697,29746149520,10572223100,18664266290,10414881222,18382935504,-6,-6,157341878,281330786
2013,CAN,50_63,16574565485,3317307513,5155445523,2706046699,4729531678,2537762839,-14,-14,425913845,168283860
2013,CAN,64_67,3427458522,359853243,656657445,315299290,631333061,313788724,-4,-4,25324384,1510566
2013,CAN,68_71,19889934541,24286886353,8277439374,7956111418,7615444223,7887378074,-4,-4,661995151,68733344
2013,CAN,72_83,32066322897,33566611928,22838100995,25281466316,22115409304,23816614779,-12,-12,722691691,1464851537
2013,CAN,84_85,128531728922,47928175820,82286643435,34283883488,72571990487,32269164193,-2,-2,9714652948,2014719295
2013,CAN,86,1179225030,551903137,989877098,347935248,906783311,284491613,-1,-1,83093787,63443635
2013,CAN,87,71364291283,61811718350,59152182696,58244968714,51993318763,56582578563,-1,-1,7158863933,1662390151
2013,CAN,88_89,10662357468,12303337928,7745025697,7195575872,7418668616,7028603349,-2,-2,326357081,166972523
2013,CAN,90_97,34520850854,13463294046,21180692522,10138684913,19019045135,9805846513,-8,-8,2161647387,332838400
2013,CAN,all,1012863508218,965172848627,659463044355,717278304718,607005353026,696908518379,-2,-2,52457691329,20369786339
2013,MEX,01_05,6947602983,2914944919,5817036721,1872970550,5487064694,1861803761,329972027,11166789,-5,-5
2013,MEX,06_15,12247380119,13126789889,9693744226,11202276716,8375843837,10002736804,1317900389,1199539912,-10,-10
2013,MEX,16_24,7866668439,11326961199,5783801649,8640385433,5509270592,8291884590,274531057,348500843,-9,-9
2013,MEX,25_26,2681980389,5902431130,2246403924,763927617,2209631875,447610184,36772049,316317433,-2,-2
2013,MEX,2709,91564,44727962905,11118,33136235855,9631,32261956136,1487,874279719,-1,-1
2013,MEX,28_38,27506182635,13534318976,17174035508,4686953620,16552812014,4212430866,621223494,474522754,-11,-11
2013,MEX,39_40,26298134844,10892618769,19310118059,7804954964,18416538072,7434822408,893579987,370132556,-2,-2
2013,MEX,41_43,1951072771,765087794,633210951,590192851,606896748,559122531,26314203,31070320,-3,-3
2013,MEX,44_49,8398494356,2583867381,6230946998,1961776681,5949616212,1804434803,281330786,157341878,-6,-6
2013,MEX,50_63,11761703596,7519399058,5807168635,6387819233,5638884775,5961905388,168283860,425913845,-14,-14
2013,MEX,64_67,1282267792,811417869,165735407,685034292,164224841,659709908,1510566,25324384,-4,-4
2013,MEX,68_71,3757339262,13418574102,2145842822,10812597773,2077109478,10150602622,68733344,661995151,-4,-4
2013,MEX,72_83,29705207884,17743983532,19313055165,12037308137,17848203628,11314616446,1464851537,722691691,-12,-12
2013,MEX,84_85,165018923751,146597603983,77228126938,123536249490,75213407643,113821596542,2014719295,9714652948,-2,-2
2013,MEX,86,1129401521,2664782822,996586749,2616285158,933143114,2533191371,63443635,83093787,-1,-1
2013,MEX,87,34135276104,80912947264,23282812217,69049111296,21620422066,61890247363,1662390151,7158863933,-1,-1
2013,MEX,88_89,6114836739,1501549961,3592210717,1250493578,3425238194,924136497,166972523,326357081,-2,-2
2013,MEX,90_97,21316051231,29575355012,9235999565,24657169058,8903161165,22495521671,332838400,2161647387,-8,-8
2013,MEX,all,837708781530,851738197441,491358928430,674932222094,470989142091,622474530765,20369786339,52457691329,-2,-2
2013,USA,01_05,26730481885,29055919888,8296540271,9091552121,-5,-5,6434736510,3604487427,1861803761,5487064694
2013,USA,06_15,48755928354,72680693762,18738278268,17911216188,-10,-10,8735541464,9535372351,10002736804,8375843837
2013,USA,16_24,56832994203,48769778730,18644715237,18520213138,-9,-9,10352830647,13010942546,8291884590,5509270592
2013,USA,25_26,6804507185,11618469407,2240368553,4707016495,-2,-2,1792758369,2497384620,447610184,2209631875
2013,USA,2709,280586455819,5301600146,110743746847,5072689202,-1,-1,78481790711,5072679571,32261956136,9631
2013,USA,28_38,157369866361,169747313103,24887547998,40586021996,-11,-11,20675117132,24033209982,4212430866,16552812014
2013,USA,39_40,71112153846,75573330412,22013894133,36145933196,-2,-2,14579071725,17729395124,7434822408,18416538072
2013,USA,41_43,17058898781,5931840611,993789930,1426694361,-3,-3,434667399,819797613,559122531,606896748
2013,USA,44_49,42021939153,42933957710,20187370307,16364497434,-6,-6,18382935504,10414881222,1804434803,5949616212
2013,USA,50_63,121432726139,27978152149,8499668227,10368416453,-14,-14,2537762839,4729531678,5961905388,5638884775
2013,USA,64_67,32647457367,1950624710,973498632,795557902,-4,-4,313788724,631333061,659709908,164224841
2013,USA,68_71,81673589537,77653616079,18037980696,9692553701,-4,-4,7887378074,7615444223,10150602622,2077109478
2013,USA,72_83,106365555481,82771525245,35131231225,39963612932,-12,-12,23816614779,22115409304,11314616446,17848203628
2013,USA,84_85,610347601098,415467960025,146090760735,147785398130,-2,-2,32269164193,72571990487,113821596542,75213407643
2013,USA,86,6099434879,3977320252,2817682984,1839926425,-1,-1,284491613,906783311,2533191371,933143114
2013,USA,87,217923826583,124718356674,118472825926,73613740829,-1,-1,56582578563,51993318763,61890247363,21620422066
2013,USA,88_89,36909899632,110198319926,7952739846,10843906810,-2,-2,7028603349,7418668616,924136497,3425238194
2013,USA,90_97,173741544793,116132397848,32301368184,27922206300,-8,-8,9805846513,19019045135,22495521671,8903161165
2013,USA,all,4567912256864,3348094759321,1319383049144,1077994495117,-2,-2,696908518379,607005353026,622474530765,470989142091
2014,CAN,01_05,5881128665,12255123709,3535293176,8151851633,3510141307,7692039655,-5,-5,25151869,459811978
2014,CAN,06_15,15552609830,27723310937,11010885045,9799970409,9749006207,8592399253,-10,-10,1261878838,1207571156
2014,CAN,16_24,20217878193,12894638510,13995825351,10897619608,13607919608,10667430506,-9,-9,387905743,230189102
2014,CAN,25_26,4861594735,10387080051,3034765835,2037940954,2752747904,1971968205,-2,-2,282017931,65972749
2014,CAN,2709,21645930898,89233328454,12345499345,85646602078,11664403742,85646599357,-1,-1,681095603,2721
2014,CAN,28_38,39117237277,31991687152,24637608026,21187160598,24208414561,20501969295,-11,-11,429193465,685191303
2014,CAN,39_40,24400690319,17945981106,18689812391,15915576428,18299280337,15031165458,-2,-2,390532054,884410970
2014,CAN,41_43,2978212212,1323877629,933812345,527502009,903618017,501495137,-3,-3,30194328,26006872
2014,CAN,44_49,12913569692,30127123704,10349782686,19479576189,10209697253,19176456096,-6,-6,140085433,303120093
2014,CAN,50_63,16753410716,3405551741,5242052845,2710947786,4822999134,2554714951,-14,-14,419053711,156232835
2014,CAN,64_67,3665319528,385756870,698284459,346062874,675769942,343904351,-4,-4,22514517,2158523
2014,CAN,68_71,18643061263,21138997011,7601096801,7588620510,7171349877,7520099390,-4,-4,429746924,68521120
2014,CAN,72_83,33563406070,35244670867,23131620743,27148895315,22345986236,25503034199,-12,-12,785634507,1645861116
2014,CAN,84_85,130310844858,48239129432,84145343825,35534346625,74457335210,33584943647,-2,-2,9688008615,1949402978
2014,CAN,86,1306733196,645454328,1088121720,405379709,1038917854,314165496,-1,-1,49203866,91214213
2014,CAN,87,70584182170,61707841907,59256674061,58456275292,51422480154,56898159769,-1,-1,7834193907,1558115523
2014,CAN,88_89,11636302945,14730003856,8631561306,8453365085,8265479823,8253325086,-2,-2,366081483,200039999
2014,CAN,90_97,34749873289,13786283614,21136377305,10492014866,18802577201,10076506769,-8,-8,2333800104,415508097
2014,CAN,all,1021743043991,997352489832,684384759580,752725247867,631723046782,732134128973,-2,-2,52661712798,20591118894
2014,MEX,01_05,7820383791,3570106805,6522712565,2421205628,6062900587,2396053759,459811978,25151869,-5,-5
2014,MEX,06_15,11956467101,14385817965,9659532105,12193827663,8451960949,10931948825,1207571156,1261878838,-10,-10
2014,MEX,16_24,7921265491,11826101541,5749366783,9084333187,5519177681,8696427444,230189102,387905743,-9,-9
2014,MEX,25_26,3369710551,6080119792,2952651398,801809651,2886678649,519791720,65972749,282017931,-2,-2
2014,MEX,2709,12090,40191867882,5797,28796755858,3076,28115660255,2721,681095603,-1,-1
2014,MEX,28_38,29037497443,12731626300,17614845613,4871843619,16929654310,4442650154,685191303,429193465,-11,-11
2014,MEX,39_40,28592526651,11510135430,20879868614,8513518149,19995457644,8122986095,884410970,390532054,-2,-2
2014,MEX,41_43,2185972086,844759753,628418077,600056216,602411205,569861888,26006872,30194328,-3,-3
2014,MEX,44_49,8738887581,2642996109,6412334585,2008282599,6109214492,1868197166,303120093,140085433,-6,-6
2014,MEX,50_63,12732360304,7547867938,5985863362,6561314967,5829630527,6142261256,156232835,419053711,-14,-14
2014,MEX,64_67,1420251475,803560616,170112452,661916782,167953929,639402265,2158523,22514517,-4,-4
2014,MEX,68_71,4117241277,11668158714,2274187649,9427765302,2205666529,8998018378,68521120,429746924,-4,-4
2014,MEX,72_83,32726148665,18259340539,20751733827,13502438267,19105872711,12716803760,1645861116,785634507,-12,-12
2014,MEX,84_85,174837803468,154892578222,83398376117,132129166288,81448973139,122441157673,1949402978,9688008615,-2,-2
2014,MEX,86,1590847418,3898241879,1457514657,3875706917,1366300444,3826503051,91214213,49203866,-1,-1
2014,MEX,87,34670106611,90039349963,22819893513,78041697649,21261777990,70207503742,1558115523,7834193907,-1,-1
2014,MEX,88_89,5923813267,1862526250,3404364363,1664800114,3204324364,1298718631,200039999,366081483,-2,-2
2014,MEX,90_97,24032368993,33165073049,10488364552,27755185500,10072856455,25421385396,415508097,2333800104,-8,-8
2014,MEX,all,888212127628,892200157595,516068206741,717190367102,495477087847,664528654304,20591118894,52661712798,-2,-2
2014,USA,01_05,32446935414,31513705996,10088093414,9573041894,-5,-5,7692039655,3510141307,2396053759,6062900587
2014,USA,06_15,50757354848,79834395288,19524348078,18200967156,-10,-10,8592399253,9749006207,10931948825,8451960949
2014,USA,16_24,58281144965,49706164884,19363857950,19127097289,-9,-9,10667430506,13607919608,8696427444,5519177681
2014,USA,25_26,7291423306,12339125187,2491759925,5639426553,-2,-2,1971968205,2752747904,519791720,2886678649
2014,USA,2709,253036065547,12532477034,113762259612,11664406818,-1,-1,85646599357,11664403742,28115660255,3076
2014,USA,28_38,164716317304,168439976303,24944619449,41138068871,-11,-11,20501969295,24208414561,4442650154,16929654310
2014,USA,39_40,74224787473,77725395753,23154151553,38294737981,-2,-2,15031165458,18299280337,8122986095,19995457644
2014,USA,41_43,17536453085,5940150134,1071357025,1506029222,-3,-3,501495137,903618017,569861888,602411205
2014,USA,44_49,44426366136,42557152821,21044653262,16318911745,-6,-6,19176456096,10209697253,1868197166,6109214492
2014,USA,50_63,124018897192,27253438468,8696976207,10652629661,-14,-14,2554714951,4822999134,6142261256,5829630527
2014,USA,64_67,34090355311,2050885757,983306616,843723871,-4,-4,343904351,675769942,639402265,167953929
2014,USA,68_71,84370127026,70536636570,16518117768,9377016406,-4,-4,7520099390,7171349877,8998018378,2205666529
2014,USA,72_83,118348461527,81655753325,38219837959,41451858947,-12,-12,25503034199,22345986236,12716803760,19105872711
2014,USA,84_85,652485514908,423971169804,156026101320,155906308349,-2,-2,33584943647,74457335210,122441157673,81448973139
2014,USA,86,8455027871,4158230705,4140668547,2405218298,-1,-1,314165496,1038917854,3826503051,1366300444
2014,USA,87,229863659137,126605447109,127105663511,72684258144,-1,-1,56898159769,51422480154,70207503742,21261777990
2014,USA,88_89,40332865754,117803420679,9552043717,11469804187,-2,-2,8253325086,8265479823,1298718631,3204324364
2014,USA,90_97,184389968730,119085924520,35497892165,28875433656,-8,-8,10076506769,18802577201,25421385396,10072856455
2014,USA,all,4744386118481,3421792438213,1396662783277,1127200134629,-2,-2,732134128973,631723046782,664528654304,495477087847
2015,CAN,01_05,5415741953,11537307170,3273695442,7674948096,3252234022,7251309197,-5,-5,21461420,423638899
2015,CAN,06_15,14882480019,24788725256,10414839425,8948533629,9156846049,7843509214,-10,-10,1257993376,1105024415
2015,CAN,16_24,19184945242,12863896212,13552819075,10998448082,13110634772,10773384147,-9,-9,442184303,225063935
2015,CAN,25_26,4196571990,7499205879,2630401812,1728404848,2238116944,1649770318,-2,-2,392284868,78634530
2015,CAN,2709,12910172921,50454469685,8107621033,49886964132,8107620958,49886961494,-1,-1,75,2638
2015,CAN,28_38,36716745063,29362917672,23541261547,20713051336,23052826956,20061662485,-11,-11,488434591,651388851
2015,CAN,39_40,22508181116,16472984898,17053283284,15129962045,16635932204,14108322463,-2,-2,417351080,1021639582
2015,CAN,41_43,2803117519,1266732726,854836104,507390384,828537400,479639906,-3,-3,26298704,27750478
2015,CAN,44_49,12114410220,27018792128,9694790456,18538861348,9576785632,18246718439,-6,-6,118004824,292142909
2015,CAN,50_63,16191556562,3246576611,4868190024,2723606874,4485075841,2574555816,-14,-14,383114183,149051058
2015,CAN,64_67,3643142849,405503849,694427957,371370724,670609962,370126401,-4,-4,23817995,1244323
2015,CAN,68_71,16734543751,18531229750,7049122363,7369027259,6836566005,7287458659,-4,-4,212556358,81568600
2015,CAN,72_83,28346680303,31138793356,19173506464,24632221621,18587822376,22927287743,-12,-12,585684088,1704933878
2015,CAN,84_85,120700000178,45159386051,76742710620,34515342644,67645248794,32668765590,-2,-2,9097461826,1846577054
2015,CAN,86,1523584173,392924491,1296213218,251182867,1031169407,207584495,-1,-1,265043811,43598372
2015,CAN,87,66383004267,61133709706,55180515966,58750255595,47594383678,57205117202,-1,-1,7586132288,1545138393
2015,CAN,88_89,12277930757,14688529759,8741312282,8855147312,8383384825,8724629523,-2,-2,357927457,130517789
2015,CAN,90_97,33097691498,14231147742,19764998963,11240551797,17517061774,10800961763,-8,-8,2247937189,439590034
2015,CAN,all,922697383571,836038765768,617671261873,649696163770,568574313498,629454028236,-2,-2,49096948375,20242135534
2015,MEX,01_05,6529531078,3797645647,5295925050,2836873771,4872286151,2815412351,423638899,21461420,-5,-5
2015,MEX,06_15,10975695505,15033050320,8854688667,13025573417,7749664252,11767580041,1105024415,1257993376,-10,-10
2015,MEX,16_24,7389711427,12099743965,5625547846,9665688031,5400483911,9223503728,225063935,442184303,-9,-9
2015,MEX,25_26,3531555442,4489326910,3051486334,836672423,2972851804,444387555,78634530,392284868,-2,-2
2015,MEX,2709,11236,21192489428,10732,12794732262,8094,12794732187,2638,75,-1,-1
2015,MEX,28_38,26592279403,10964069959,15543218685,4776575788,14891829834,4288141197,651388851,488434591,-11,-11
2015,MEX,39_40,28823550372,11270618765,20997404910,8883780767,19975765328,8466429687,1021639582,417351080,-2,-2
2015,MEX,41_43,2214500695,775694236,678054515,559977822,650304037,533679118,27750478,26298704,-3,-3
2015,MEX,44_49,8722035389,2540996847,6322522485,2023320062,6030379576,1905315238,292142909,118004824,-6,-6
2015,MEX,50_63,12213097903,7239304284,6049217536,6372948282,5900166478,5989834099,149051058,383114183,-14,-14
2015,MEX,64_67,1456531402,777436759,191459996,664827938,190215673,641009943,1244323,23817995,-4,-4
2015,MEX,68_71,4186759822,10834385927,2305947574,8666357377,2224378974,8453801019,81568600,212556358,-4,-4
2015,MEX,72_83,31915930361,15928372953,20199580593,12296310271,18494646715,11710626183,1704933878,585684088,-12,-12
2015,MEX,84_85,177601443239,148307882762,85031552003,131908086456,83184974949,122810624630,1846577054,9097461826,-2,-2
2015,MEX,86,1832760439,3910983330,1644849102,3892544336,1601250730,3627500525,43598372,265043811,-1,-1
2015,MEX,87,37181734395,92637867951,23965585962,83215984467,22420447569,75629852179,1545138393,7586132288,-1,-1
2015,MEX,88_89,5757912691,2262875906,4622327358,1733672222,4491809569,1375744765,130517789,357927457,-2,-2
2015,MEX,90_97,24322729342,33598012294,10926040044,29592093270,10486450010,27344156081,439590034,2247937189,-8,-8
2015,MEX,all,870968200187,829214032194,508171161192,695478776376,487929025658,646381828001,20242135534,49096948375,-2,-2
2015,USA,01_05,31452325358,25395763237,10066721548,8124520173,-5,-5,7251309197,3252234022,2815412351,4872286151
2015,USA,06_15,49261261188,65512032275,19611089255,16906510301,-10,-10,7843509214,9156846049,11767580041,7749664252
2015,USA,16_24,58195235822,46046775360,19996887875,18511118683,-9,-9,10773384147,13110634772,9223503728,5400483911
2015,USA,25_26,6372892355,10144316484,2094157873,5210968748,-2,-2,1649770318,2238116944,444387555,2972851804
2015,USA,2709,131955834700,9030366061,62681693681,8107629052,-1,-1,49886961494,8107620958,12794732187,8094
2015,USA,28_38,176955657369,154161653533,24349803682,37944656790,-11,-11,20061662485,23052826956,4288141197,14891829834
2015,USA,39_40,72462827132,70374679769,22574752150,36611697532,-2,-2,14108322463,16635932204,8466429687,19975765328
2015,USA,41_43,17764119451,5267566652,1013319024,1478841437,-3,-3,479639906,828537400,533679118,650304037
2015,USA,44_49,43130914828,38225735760,20152033677,15607165208,-6,-6,18246718439,9576785632,1905315238,6030379576
2015,USA,50_63,126252997519,24875839824,8564389915,10385242319,-14,-14,2574555816,4485075841,5989834099,5900166478
2015,USA,64_67,35603360354,1947030089,1011136344,860825635,-4,-4,370126401,670609962,641009943,190215673
2015,USA,68_71,76753485596,63733742582,15741259678,9060944979,-4,-4,7287458659,6836566005,8453801019,2224378974
2015,USA,72_83,108041898560,67777542523,34637913926,37082469091,-12,-12,22927287743,18587822376,11710626183,18494646715
2015,USA,84_85,645776848160,381252144624,155479390220,150830223743,-2,-2,32668765590,67645248794,122810624630,83184974949
2015,USA,86,5539901967,4257686995,3835085020,2632420137,-1,-1,207584495,1031169407,3627500525,1601250730
2015,USA,87,244403546126,118151806807,132834969381,70014831247,-1,-1,57205117202,47594383678,75629852179,22420447569
2015,USA,88_89,40814610400,125662537675,10100374288,12875194394,-2,-2,8724629523,8383384825,1375744765,4491809569
2015,USA,90_97,198349277409,115824286724,38145117844,28003511784,-8,-8,10800961763,17517061774,27344156081,10486450010
2015,USA,all,4436970381293,3013432546901,1275835856237,1056503339156,-2,-2,629454028236,568574313498,646381828001,487929025658
2016,CAN,01_05,5230814984,11833012366,3143987023,7441691592,3114038634,7066401986,-5,-5,29948389,375289606
2016,CAN,06_15,15044958251,23990540146,10539773040,8787754237,9113556485,7744617669,-10,-10,1426216555,1043136568
2016,CAN,16_24,19561468792,13292704192,13674761749,11487561315,13118061231,11261703415,-9,-9,556700518,225857900
2016,CAN,25_26,4005984547,6861491132,2386314564,1410783269,2076466900,1341819614,-2,-2,309847664,68963655
2016,CAN,2709,10690767033,39707552478,5587388320,38941690615,5587388320,38941690615,-1,-1,0,0
2016,CAN,28_38,34757205700,28516047373,22166811117,19736753620,21655526634,19149083919,-11,-11,511284483,587669701
